name,address,amenities,street,city,state,zipcode,minprice,maxprice,minbed,maxbed,building_type,date,Latitude,Longitude,closest_theater_distance_miles,closest_grocery_distance_miles
Tramor at Cannon Place,"1500 William Cannon Dr W, Austin, TX 78745",0,1500 William Cannon Dr W, Austin,TX,78745,1275,1420,1,2,APT,2023-10-25 18:16:07,30.2016999,-97.8008961,1.8742316300393485,2.0558965244061667
Short Hills Apartments,"8033 Gessner Dr, Austin, TX 78753",0,8033 Gessner Dr, Austin,TX,78753,1174,1199,1,2,APT,2023-10-25 18:16:07,30.3443844,-97.7015553,2.2598979905467482,1.4177103638097628
Hidden Timber,"13359 Pond Springs Rd, Austin, TX 78729",0,13359 Pond Springs Rd, Austin,TX,78729,1025,1095,1,2,APT,2023-10-25 18:16:07,30.4495133,-97.7817643,2.253122495894788,1.1873362522191186
Stonecreek Ranch,"333 E Slaughter Ln, Austin, TX 78744",0,333 E Slaughter Ln, Austin,TX,78744,1099,1399,1,2,APT,2023-10-25 18:16:07,30.165878,-97.7812124,0.9876903926933355,0.39195400568172833
Folio,"11915 Stonehollow Dr, Austin, TX 78758",0,11915 Stonehollow Dr, Austin,TX,78758,1352,1602,1,0,APT,2023-10-25 18:16:07,30.400495,-97.7070282,2.148671314575965,0.8776285926258658
The Cliffs,"2001 I-35 S, Austin, TX 78741",0,2001 I-35 S, Austin,TX,78741,1099,0,1,0,APT,2023-10-25 18:16:07,30.2360025,-97.7377628,2.0784762001177017,0.8809410650332788
Metropolis Apartments,"2200 S Pleasant Valley Rd, Austin, TX 78741",0,2200 S Pleasant Valley Rd, Austin,TX,78741,1199,0,1,2,APT,2023-10-25 18:16:07,30.2329835,-97.7258245,2.7656805461825353,0.3233961324439775
Brook Meadow Village,"10300 Golden Meadow Dr, Austin, TX 78758",0,10300 Golden Meadow Dr, Austin,TX,78758,1279,1399,1,2,APT,2023-10-25 18:16:07,30.3802965,-97.7118639,1.7468915024801053,1.3601457275021978
Lenox 7th,"4910 E 7th St, Austin, TX 78702",0,4910 E 7th St, Austin,TX,78702,1498,0,1,0,APT,2023-10-25 18:16:07,30.2550398,-97.6984498,3.0283538898280633,0.8323943850465984
Brixton South Shore,"2435 E Riverside Dr, Austin, TX 78741",0,2435 E Riverside Dr, Austin,TX,78741,1328,1829,1,0,APT,2023-10-25 18:16:07,30.2346714,-97.7247194,2.7549899211438538,0.1951932418275313
The Sondery,"1700 Willow Creek Dr, Austin, TX 78741",0,1700 Willow Creek Dr, Austin,TX,78741,1145,1645,1,0,APT,2023-10-25 18:16:07,30.2370216,-97.7268314,2.5621097310877303,0.28155505919406476
Lenox Park,"6000 Ed Bluestein Blvd, Austin, TX 78724",0,6000 Ed Bluestein Blvd, Austin,TX,78724,1480,1610,1,0,APT,2023-10-25 18:16:07,30.2997047,-97.6629919,2.4820235563437834,0.9664151573270728
Tramor at Hunter's Glen,"2309 Berkeley Ave, Austin, TX 78745",0,2309 Berkeley Ave, Austin,TX,78745,1095,1350,1,2,APT,2023-10-25 18:16:07,30.2074763,-97.8077418,1.680511935048634,1.5105771970693938
The Kingston,"409 W 38th St, Austin, TX 78705",0,409 W 38th St, Austin,TX,78705,1300,1400,1,0,APT,2023-10-25 18:16:07,30.3020335,-97.7372882,1.9662055644724188,0.9760361290421675
Coppertree,"2425 Cromwell Cir, Austin, TX 78741",0,2425 Cromwell Cir, Austin,TX,78741,1019,1309,1,2,APT,2023-10-25 18:16:07,30.22543779999999,-97.7236036,3.195092358727152,0.7646087898447637
Silver Springs Apartment Homes,"12151 I-35 N, Austin, TX 78753",0,12151 I-35 N, Austin,TX,78753,1231,0,1,2,APT,2023-10-25 18:16:07,30.3942683,-97.6707098,3.7293959538090067,0.6876779372303768
Four Park Place,"1113 Banister Ln, Austin, TX 78704",0,1113 Banister Ln, Austin,TX,78704,1275,1525,1,2,APT,2023-10-25 18:16:07,30.229458,-97.7761702,1.3693773650827956,1.6041286341961214
The Highlander,"809 Tirado St, Austin, TX 78752",0,809 Tirado St, Austin,TX,78752,1355,0,1,3,APT,2023-10-25 18:16:07,30.3233613,-97.7090443,1.7349406578090965,1.639501268736267
Gables at the Terrace,"2301 S MoPac Expy, Austin, TX 78746",0,2301 S MoPac Expy, Austin,TX,78746,1310,2567,1,0,APT,2023-10-25 18:16:07,30.255842,-97.7993023,1.7430374968683122,1.138378551045021
The Langdon at Walnut Park,"12101 N Lamar Blvd, Austin, TX 78753",0,12101 N Lamar Blvd, Austin,TX,78753,1435,2520,1,0,APT,2023-10-25 18:16:07,30.3953244,-97.6797565,3.622295160439866,0.7544158896197715
Homestead Oaks Apartments,"3226 W Slaughter Ln, Austin, TX 78748",0,3226 W Slaughter Ln, Austin,TX,78748,978,1264,1,3,APT,2023-10-25 18:16:07,30.1833749,-97.844083,1.8216189781742904,1.2589293972335875
Tramor At The Quest,"4017 Victory Dr, Austin, TX 78704",0,4017 Victory Dr, Austin,TX,78704,1295,2175,1,0,APT,2023-10-25 18:16:07,30.2338468,-97.7888134,0.6516966091527927,1.8438070465819032
Spicewood Springs Apartment Homes,"8617 Spicewood Springs Rd, Austin, TX 78759",0,8617 Spicewood Springs Rd, Austin,TX,78759,1085,1150,1,2,APT,2023-10-25 18:16:07,30.4347105,-97.775625,3.3116682935102517,0.18162552640678783
Great Hills,"10610 Morado Cir, Austin, TX 78759",0,10610 Morado Cir, Austin,TX,78759,980,1635,1,2,APT,2023-10-25 18:16:07,30.4048035,-97.7520461,1.3862313234748376,0.48562484051557575
Townhollow Apartments,"1200 Treadwell St, Austin, TX 78704",0,1200 Treadwell St, Austin,TX,78704,1395,1525,1,0,APT,2023-10-25 18:16:07,30.2558659,-97.7607646,0.16909344102194798,0.9339560817716868
Tanglewood North Apartments,"1020 45th St E, Austin, TX 78751",0,1020 45th St E, Austin,TX,78751,1250,1400,1,2,APT,2023-10-25 18:16:07,30.3046148,-97.7167328,0.8375675319520614,0.41849743060071437
Trove Eastside,"2201 Montopolis Dr, Austin, TX 78741",0,2201 Montopolis Dr, Austin,TX,78741,1345,0,1,3,APT,2023-10-25 18:16:07,30.2221422,-97.7043134,4.243553522247602,1.4528197763023403
Revolve ATX,"112 Will Davis Dr, Austin, TX 78752",0,112 Will Davis Dr, Austin,TX,78752,1409,2325,1,0,APT,2023-10-25 18:16:07,30.3276891,-97.7140769,2.091599184412866,1.6723204987255178
Tramor at the Arboretum,"9417 Great Hills Trl, Austin, TX 78759",0,9417 Great Hills Trl, Austin,TX,78759,1165,1445,1,0,APT,2023-10-25 18:16:07,30.39221239999999,-97.7554427,0.9781041221310415,0.3196498289589248
Tramor at Oak Bend,"903-911 Battle Bend Blvd, Austin, TX 78745",0,903-911 Battle Bend Blvd, Austin,TX,78745,1120,1390,1,2,APT,2023-10-25 18:16:07,30.203152,-97.763289,0.5157446410947416,1.037509963737613
Tramor at the Hills,"9009 Great Hills Trl, Austin, TX 78759",0,9009 Great Hills Trl, Austin,TX,78759,1195,1625,1,0,APT,2023-10-25 18:16:07,30.3902402,-97.759263,1.168037388547576,0.5794225411275562
Array,"2101 Burton Dr, Austin, TX 78741",0,2101 Burton Dr, Austin,TX,78741,1185,1505,1,2,APT,2023-10-25 18:16:07,30.232071,-97.7318071,2.5246087816177725,0.649799568195687
Waters at Bluff Springs,"7707 S Interstate 35 Hwy, Austin, TX 78744",0,7707 S Interstate 35 Hwy, Austin,TX,78744,1125,1224,1,2,APT,2023-10-25 18:16:07,30.1789748,-97.77442940000002,1.358379940749531,0.7656535419068995
Overture Mueller,"4818 Berkman Dr, Austin, TX 78723",0,4818 Berkman Dr, Austin,TX,78723,1113,0,1,0,APT,2023-10-25 18:16:07,30.301734,-97.7008568,0.3125016388030545,0.08377134437813097
Whisper Hollow,"3300 Parker Ln, Austin, TX 78741",0,3300 Parker Ln, Austin,TX,78741,1125,1448,1,2,APT,2023-10-25 18:16:07,30.2224669,-97.742717,2.327298713600756,1.3004585848369967
Villas at Shadow Oaks,"12148 Jollyville Rd, Austin, TX 78759",0,12148 Jollyville Rd, Austin,TX,78759,1050,1295,1,2,APT,2023-10-25 18:16:07,30.4291803,-97.7634655,3.1918973379885807,0.6481181569423918
Woodchase Apartments,"8524 Burnett Rd, Austin, TX 78757",0,8524 Burnett Rd, Austin,TX,78757,1075,1385,1,2,APT,2023-10-25 18:16:07,30.3671066,-97.7295494,0.5814424143725085,1.6970066164844388
The Ridge Apartments,"6805 Woodhollow Dr, Austin, TX 78731",0,6805 Woodhollow Dr, Austin,TX,78731,1228,0,1,0,APT,2023-10-25 18:16:07,30.3504305,-97.754424,1.3431814931376291,0.10438139897640904
Villas de la Plaza,"9601 Middle Fiskville Rd, Austin, TX 78753",0,9601 Middle Fiskville Rd, Austin,TX,78753,1116,1362,1,2,APT,2023-10-25 18:16:07,30.3592083,-97.6846779,2.9909764517759956,0.8785847330349622
High Point Village,"2400 Wickersham Ln, Austin, TX 78741",0,2400 Wickersham Ln, Austin,TX,78741,1145,1455,1,0,APT,2023-10-25 18:16:07,30.2276603,-97.7236342,3.0936439533125903,0.6125242246354998
The Villas at Southport,"1508 Southport Dr, Austin, TX 78704",0,1508 Southport Dr, Austin,TX,78704,1195,1575,1,0,APT,2023-10-25 18:16:07,30.23315149999999,-97.7808657,1.1007461497279145,1.781203521410223
Rockwood Apartments,"8615 Rockwood Ln, Austin, TX 78757",0,8615 Rockwood Ln, Austin,TX,78757,1299,0,1,0,APT,2023-10-25 18:16:07,30.3683169,-97.7294068,0.6574270858351485,1.6254833341823944
San Marin,"3625 Duval Rd, Austin, TX 78759",0,3625 Duval Rd, Austin,TX,78759,1116,1851,1,3,APT,2023-10-25 18:16:07,30.4106605,-97.7246547,1.827839526559522,0.40382859966317236
High Oaks,"11028 Jollyville Rd, Austin, TX 78759",0,11028 Jollyville Rd, Austin,TX,78759,895,1920,1,2,APT,2023-10-25 18:16:07,30.4053131,-97.7480575,1.310773229163068,0.4664075895473188
MAA Quarry Oaks,"6263 McNeil Dr, Austin, TX 78729",0,6263 McNeil Dr, Austin,TX,78729,1183,2388,1,2,APT,2023-10-25 18:16:07,30.4408025,-97.7489275,3.7084003783441997,0.38474461613748145
South Congress Square,"500 S Congress Ave, Austin, TX 78704",0,500 S Congress Ave, Austin,TX,78704,1495,0,1,0,APT,2023-10-25 18:16:07,30.256728,-97.747824,0.9405574909094794,0.8008861963796837
MAA Double Creek,"11001 S 1st St, Austin, TX 78748",0,11001 S 1st St, Austin,TX,78748,1118,2363,1,2,APT,2023-10-25 18:16:07,30.1451179,-97.8026202,0.9443200010187619,0.9443200010187619
District at SoCo,"501 E Oltorf St, Austin, TX 78704",0,501 E Oltorf St, Austin,TX,78704,1319,3508,1,0,APT,2023-10-25 18:16:07,30.2363793,-97.751956,1.5348340062657368,0.2166285482957879
Creekside on Parmer Lane,"5401 E Parmer Ln, Austin, TX 78754",0,5401 E Parmer Ln, Austin,TX,78754,1221,1617,1,2,APT,2023-10-25 18:16:07,30.3695045,-97.6206852,5.982439535106837,3.8957173753348524
Paradise Oaks Apartments,"1500 Faro Dr, Austin, TX 78741",0,1500 Faro Dr, Austin,TX,78741,1320,0,1,0,APT,2023-10-25 18:16:07,30.23306719999999,-97.7143754,3.343184745277632,0.5198843265751569
Lantana Apartments,"1802 West Ave, Austin, TX 78701",0,1802 West Ave, Austin,TX,78701,1145,0,1,2,APT,2023-10-25 18:16:07,30.2821471,-97.746406,2.064913457457785,0.7578081463408626
Sierra Vista,"4320 Congress Ave S, Austin, TX 78745",0,4320 Congress Ave S, Austin,TX,78745,948,1145,1,2,APT,2023-10-25 18:16:07,30.21937609999999,-97.7673245,1.4691633366583847,1.666887285729475
Cannon South,"117 W William Cannon Dr, Austin, TX 78745",0,117 W William Cannon Dr, Austin,TX,78745,1045,1170,1,3,APT,2023-10-25 18:16:07,30.1932026,-97.7806603,0.7369180236924694,0.7762623234623249
Ellis Highline,"6324 N Lamar Blvd, Austin, TX 78752",0,6324 N Lamar Blvd, Austin,TX,78752,1159,1594,1,0,APT,2023-10-25 18:16:07,30.3318593,-97.7229358,2.0720956978525504,1.092398926012312
Village at Collinwood,"1001 Collinwood West Dr, Austin, TX 78753",0,1001 Collinwood West Dr, Austin,TX,78753,1225,0,1,2,APT,2023-10-25 18:16:07,30.3696449,-97.6750318,3.6266205065512613,1.4108902283655929
West Lake Vistas,"7201 Ranch Road 2222, Austin, TX 78730",0,7201 Ranch Road 2222, Austin,TX,78730,1368,1843,1,2,APT,2023-10-25 18:16:07,30.37042529999999,-97.8060356,4.119528436990144,3.3018199971020485
Madison Northridge,"12001 Metric Blvd, Austin, TX 78758",0,12001 Metric Blvd, Austin,TX,78758,1110,1670,1,2,APT,2023-10-25 18:16:07,30.4010132,-97.7016626,2.4568437327902393,1.1288765523289819
The Village At Gracy Farms,"2600 Gracy Farms Ln, Austin, TX 78758",0,2600 Gracy Farms Ln, Austin,TX,78758,1357,1739,1,2,APT,2023-10-25 18:16:07,30.4052908,-97.7121209,2.0532183798377033,0.4816648219493594
Emerson Apartments,"1919 Burton Dr, Austin, TX 78741",0,1919 Burton Dr, Austin,TX,78741,1128,2181,1,0,APT,2023-10-25 18:16:07,30.2335558,-97.7306619,2.511166831816625,0.5448639225149461
The Vue,"7607 Blessing Ave, Austin, TX 78752",0,7607 Blessing Ave, Austin,TX,78752,1279,1374,1,3,APT,2023-10-25 18:16:07,30.3331202,-97.6917385,2.508356699502473,2.1478986369602726
Speedway 38,"3704 Speedway, Austin, TX 78705",0,3704 Speedway, Austin,TX,78705,1150,1355,1,0,APT,2023-10-25 18:16:07,30.3003611,-97.7341615,1.7693390023216153,0.7788704049997783
Ellie Apartments,"2900 Sunridge Dr, Austin, TX 78741",0,2900 Sunridge Dr, Austin,TX,78741,1210,1444,1,2,APT,2023-10-25 18:16:07,30.2225394,-97.7247804,3.1686041653343207,0.9726468952737161
Bainbridge,"3603 Southridge Dr, Austin, TX 78704",0,3603 Southridge Dr, Austin,TX,78704,999,0,1,3,APT,2023-10-25 18:16:07,30.23408149999999,-97.774836,1.466341627707762,1.4167885027703853
The Brodie,"8700 Brodie Ln, Austin, TX 78745",0,8700 Brodie Ln, Austin,TX,78745,1295,4821,1,0,APT,2023-10-25 18:16:07,30.1971589,-97.8439987,1.4869032595071796,1.5413888204507853
Ironhorse Flats,"1930 W Rundberg Ln, Austin, TX 78758",0,1930 W Rundberg Ln, Austin,TX,78758,999,1500,1,2,APT,2023-10-25 18:16:07,30.3735012,-97.7178029,1.377261329792929,1.3295945871892967
St. Johns West,"601 W Saint Johns Ave, Austin, TX 78752",0,601 W Saint Johns Ave, Austin,TX,78752,1070,1615,1,0,APT,2023-10-25 18:16:07,30.3376838,-97.7147909,1.9528677813410549,1.5797114505159993
Highpoint North,"1405-1413 Clearfield Dr, Austin, TX 78758",0,1405-1413 Clearfield Dr, Austin,TX,78758,1195,1295,1,0,APT,2023-10-25 18:16:07,30.3572899,-97.7145576,1.2238498156421918,1.1118137977926401
Oaks Apartments,"130 Cumberland Rd, Austin, TX 78704",0,130 Cumberland Rd, Austin,TX,78704,1249,0,1,0,APT,2023-10-25 18:16:07,30.2375934,-97.7568761,1.346124014042123,0.3226340470739235
MAA Wells Branch,"1630 Wells Branch Pky W, Austin, TX 78728",0,1630 Wells Branch Pky W, Austin,TX,78728,1108,2413,1,2,APT,2023-10-25 18:16:07,30.442128,-97.6705378,0.5828009688636817,0.3857395982546966
Villas at Stone Oak Ranch,"13021 Legendary Dr, Austin, TX 78727",0,13021 Legendary Dr, Austin,TX,78727,1310,1485,1,2,APT,2023-10-25 18:16:07,30.4348043,-97.7303088,3.3043128261336197,0.8618899160991719
The Pointe at Benwhite,"6934 E Ben White Blvd, Austin, TX 78741",0,6934 E Ben White Blvd, Austin,TX,78741,1214,0,1,2,APT,2023-10-25 18:16:07,30.2160563,-97.7036985,4.133243662960565,1.7881861926105664
HillTop,"2400 San Gabriel St, Austin, TX 78705",0,2400 San Gabriel St, Austin,TX,78705,890,1795,1,5,APT,2023-10-25 18:16:07,30.2883438,-97.7480298,2.4069254176294854,1.0903377247992978
Eagles Landing,"8000 Decker Ln, Austin, TX 78724",0,8000 Decker Ln, Austin,TX,78724,1008,0,1,3,APT,2023-10-25 18:16:07,30.3079473,-97.6223499,4.947841460438987,2.494209186749563
Sunrise Bluffs,"1704 Nelms Dr, Austin, TX 78744",0,1704 Nelms Dr, Austin,TX,78744,999,1325,1,2,APT,2023-10-25 18:16:07,30.1955007,-97.7643571,0.3737993629213841,0.5252667297206363
Ascent at North Burnet,"1735 Rutland Dr, Austin, TX 78758",0,1735 Rutland Dr, Austin,TX,78758,1109,1234,1,0,APT,2023-10-25 18:16:07,30.3769155,-97.7110489,1.8360978634211116,1.1498477933775573
Aura Thirty2,"3233 Harmon Ave, Austin, TX 78705",0,3233 Harmon Ave, Austin,TX,78705,1481,3986,1,2,APT,2023-10-25 18:16:07,30.2908572,-97.7235516,1.2505733819973481,0.6405239032771551
San Paloma Apartments,"12501 Tech Ridge Blvd, Austin, TX 78753",0,12501 Tech Ridge Blvd, Austin,TX,78753,1000,1295,1,2,APT,2023-10-25 18:16:07,30.3980855,-97.6615063,3.441746469316496,0.7654492293354841
SoCo on the Lake,"222 E Riverside Dr, Austin, TX 78704",0,222 E Riverside Dr, Austin,TX,78704,1379,2429,1,0,APT,2023-10-25 18:16:07,30.2558549,-97.742901,1.233887520262233,0.7863920621965342
Ethos Apartments,"8001 S IH35, Austin, TX 78744",0,8001 S IH35, Austin,TX,78744,1229,4311,1,2,APT,2023-10-25 18:16:07,30.1762614,-97.7784116,1.6024383984632602,0.6945456848716061
Evolve @ Arboretum,"9500 Jollyville Rd, Austin, TX 78759",0,9500 Jollyville Rd, Austin,TX,78759,999,1499,1,2,APT,2023-10-25 18:16:07,30.386214,-97.7464447,0.4040476359723742,0.35870628425621753
Village Oaks,"10926 Jollyville Rd, Austin, TX 78759",0,10926 Jollyville Rd, Austin,TX,78759,1100,2380,1,2,APT,2023-10-25 18:16:07,30.4031845,-97.7492458,1.2065511879465032,0.32416205102937484
Sedona Springs,"4201 Monterey Oaks Blvd, Austin, TX 78749",0,4201 Monterey Oaks Blvd, Austin,TX,78749,1120,2160,1,2,APT,2023-10-25 18:16:07,30.2275028,-97.8326178,2.0142677443189076,0.6581934585688056
Windsor Ridge,"3001 Scofield Ridge Pky, Austin, TX 78727",0,3001 Scofield Ridge Pky, Austin,TX,78727,1450,2766,1,3,APT,2023-10-25 18:16:07,30.4293747,-97.6986937,2.4618014741879586,0.8686253245441354
Woodwillow Townhomes and Duplexes,"3601 Willow Springs Rd, Austin, TX 78704",0,3601 Willow Springs Rd, Austin,TX,78704,0,0,2,0,APT,2023-10-25 18:16:07,30.2252698,-97.7567161,2.025103463576062,1.0245224143083322
502 North Apartments,"502 W Longspur Blvd, Austin, TX 78753",0,502 W Longspur Blvd, Austin,TX,78753,1275,1475,1,0,APT,2023-10-25 18:16:07,30.3673636,-97.6925018,2.57416211929209,0.3761750912340503
Tramor at Oak Run,"1304 Summer Oak Dr, Austin, TX 78704",0,1304 Summer Oak Dr, Austin,TX,78704,1095,1765,1,2,APT,2023-10-25 18:16:07,30.2301992,-97.7778797,1.2653095224077684,1.6763551092772484
Alister Apartments,"1845 Burton Dr, Austin, TX 78741",0,1845 Burton Dr, Austin,TX,78741,1098,2047,1,0,APT,2023-10-25 18:16:07,30.2343007,-97.7297674,2.5219340913709076,0.47721210457004126
Landmark at Prescott Woods Apartment Homes,"2915 Aftonshire Way, Austin, TX 78748",0,2915 Aftonshire Way, Austin,TX,78748,1016,2181,1,2,APT,2023-10-25 18:16:07,30.1809395,-97.8392027,2.156731917004562,0.9223636169490554
Soco at Alpine,"3508 Alpine Cir, Austin, TX 78704",0,3508 Alpine Cir, Austin,TX,78704,1175,1250,1,2,APT,2023-10-25 18:16:07,30.2294247,-97.7629561,1.8501999075688111,0.9579574896509584
Bridgehead,"6001 Shepherd Mountain Cv, Austin, TX 78730",0,6001 Shepherd Mountain Cv, Austin,TX,78730,1077,3829,1,2,APT,2023-10-25 18:16:07,30.3574356,-97.7956669,3.6310511489200192,2.4548079695898757
Chevy Chase Downs,"2504 Huntwick Dr, Austin, TX 78741",0,2504 Huntwick Dr, Austin,TX,78741,1019,1319,1,2,APT,2023-10-25 18:16:07,30.22359759999999,-97.7277944,3.058852723502702,0.9484644508280113
Casa Hills @ 290,"1500 Reagan Hill Dr, Austin, TX 78752",0,1500 Reagan Hill Dr, Austin,TX,78752,1299,1359,1,2,APT,2023-10-25 18:16:07,30.3265072,-97.6892365,2.1374514269457454,1.7655139999734097
Bridge at Harris Ridge,"1501 E Howard Ln, Austin, TX 78753",0,1501 E Howard Ln, Austin,TX,78753,1030,0,1,3,APT,2023-10-25 18:16:07,30.4046242,-97.6421586,3.2444836366665846,1.794748786352537
MAA Balcones Woods,"11215 Research Blvd, Austin, TX 78759",0,11215 Research Blvd, Austin,TX,78759,1013,2143,1,2,APT,2023-10-25 18:16:07,30.4110245,-97.7422856,1.6179371408986278,0.932242193856077
The Beckett,"14011 FM 969, Austin, TX 78725",0,14011 FM 969, Austin,TX,78725,1217,0,1,2,APT,2023-10-25 18:16:07,30.2445251,-97.588972,7.843500080646006,6.532801075796236
Waters at Willow Run,"15433 FM 1325, Austin, TX 78728",0,15433 FM 1325, Austin,TX,78728,1184,1250,1,2,APT,2023-10-25 18:16:07,30.4609674,-97.6908903,1.8720803424830519,2.044938598878565
Bell Four Points,"11210 FM 2222, Austin, TX 78730",0,11210 FM 2222, Austin,TX,78730,1230,2158,1,3,APT,2023-10-25 18:16:07,30.342276,-97.738962,1.2514647068228348,0.556016445807279
Park Place at Loyola Apartments,"6200 Loyola Ln, Austin, TX 78724",0,6200 Loyola Ln, Austin,TX,78724,1302,0,1,2,APT,2023-10-25 18:16:07,30.3034425,-97.6487639,3.346574592332213,1.1345555579597348
Estates at Norwood,"916 Norwood Park Blvd, Austin, TX 78753",0,916 Norwood Park Blvd, Austin,TX,78753,1209,0,1,2,APT,2023-10-25 18:16:07,30.3419933,-97.6946223,2.702462499370893,1.5796392618581045
10x Living at Grandview,"6500 Champion Grandview Way, Austin, TX 78750",0,6500 Champion Grandview Way, Austin,TX,78750,1243,2376,1,2,APT,2023-10-25 18:16:07,30.36697869999999,-97.7917863,3.408762865515961,2.429092544543367
Tramor at Victory Place,"4100 Victory Dr, Austin, TX 78704",0,4100 Victory Dr, Austin,TX,78704,1125,1450,1,2,APT,2023-10-25 18:16:07,30.2337677,-97.7903366,0.5649971632412707,1.7535011267499228
Villas Del Sol,"1711 Rutland Dr, Austin, TX 78758",0,1711 Rutland Dr, Austin,TX,78758,1015,1225,1,0,APT,2023-10-25 18:16:07,30.3749988,-97.7121198,1.7038001438856576,1.1041361688997244
ThinkEast Apartments,"1143 Shady Ln, Austin, TX 78721",0,1143 Shady Ln, Austin,TX,78721,1228,0,1,2,APT,2023-10-25 18:16:07,30.2617792,-97.6888123,2.7090899174854557,1.368494749058499
Mueller Square,"5005 Manor Rd, Austin, TX 78723",0,5005 Manor Rd, Austin,TX,78723,1149,1525,1,2,APT,2023-10-25 18:16:07,30.2970422,-97.686989,1.0543513142488896,0.8072041341638839
Acacia Cliffs,"7201 Hart Ln, Austin, TX 78731",0,7201 Hart Ln, Austin,TX,78731,963,1275,1,2,APT,2023-10-25 18:16:07,30.35575619999999,-97.7537218,1.1640623501557625,0.28014281441403766
The Jordan at Mueller,"2724 Philomena St, Austin, TX 78723",0,2724 Philomena St, Austin,TX,78723,959,1174,1,3,APT,2023-10-25 18:16:07,30.2988136,-97.6948884,0.5782326098622463,0.32588451081836906
Treehouse,"2501 Wickersham Ln, Austin, TX 78741",0,2501 Wickersham Ln, Austin,TX,78741,1026,1326,1,2,APT,2023-10-25 18:16:07,30.2246933,-97.7250023,3.1683680420349285,0.8287103183313381
ALMA Arboretum,"10001 N Capital of Texas Hwy, Austin, TX 78759",0,10001 N Capital of Texas Hwy, Austin,TX,78759,1250,0,1,0,APT,2023-10-25 18:16:07,30.3898552,-97.7359617,0.27739264302163935,0.34036816986157525
Villas de Sendero,"7020 Grand Canyon Dr, Austin, TX 78752",0,7020 Grand Canyon Dr, Austin,TX,78752,1097,0,1,4,APT,2023-10-25 18:16:07,30.3271718,-97.6952258,2.054772280344866,1.824780236867844
Northgate Hills,"9024 Northgate Blvd, Austin, TX 78758",0,9024 Northgate Blvd, Austin,TX,78758,1049,1319,1,2,APT,2023-10-25 18:16:07,30.3700777,-97.7174211,1.248772320067247,1.217342491159579
The Standard at Domain Northside Apartments,"11711 Domain Dr, Austin, TX 78758",0,11711 Domain Dr, Austin,TX,78758,1413,1936,1,2,APT,2023-10-25 18:16:07,30.4040752,-97.7218415,1.5610622685546722,0.18617001997112392
M Station,"2906 E Martin Luther King Jr Blvd, Austin, TX 78702",0,2906 E Martin Luther King Jr Blvd, Austin,TX,78702,912,1328,1,3,APT,2023-10-25 18:16:07,30.2832493,-97.7079633,1.0762591580315444,1.324723925784296
Cardinal Point Apartments,"11015 Four Points Dr, Austin, TX 78726",0,11015 Four Points Dr, Austin,TX,78726,929,1114,1,3,APT,2023-10-25 18:16:07,30.3993113,-97.8469737,5.8976191943204155,0.46639324171378715
Southland Apartments,"2201 W William Cannon Dr, Austin, TX 78745",0,2201 W William Cannon Dr, Austin,TX,78745,1050,1150,1,2,APT,2023-10-25 18:16:07,30.2028446,-97.8095984,2.0191317512980365,1.5759143468098364
The Lakes at Renaissance Park,"14000 Renaissance Ct, Austin, TX 78728",0,14000 Renaissance Ct, Austin,TX,78728,954,2155,1,2,APT,2023-10-25 18:16:07,30.4371029,-97.6868999,1.5867231181346937,1.409572169848299
Bartons Mill Apartments,"2121 Dickson Dr, Austin, TX 78704",0,2121 Dickson Dr, Austin,TX,78704,1240,1950,1,2,APT,2023-10-25 18:16:07,30.2469668,-97.7824885,1.2967274285238173,1.6592797458502115
Wildwood Apartments,"7610 Cameron Rd, Austin, TX 78752",0,7610 Cameron Rd, Austin,TX,78752,1059,4601,1,2,APT,2023-10-25 18:16:07,30.33177539999999,-97.688936,2.4780117855079182,1.959632599713496
Hyde Park I & II,"4413 Speedway, Austin, TX 78751",0,4413 Speedway, Austin,TX,78751,1065,1095,1,2,APT,2023-10-25 18:16:07,30.3082256,-97.7283096,1.565676940133677,0.7184077112921351
The Nightingale at Goodnight Ranch -55+Living,"5900 Charles Merle Dr, Austin, TX 78747",0,5900 Charles Merle Dr, Austin,TX,78747,950,1258,1,2,APT,2023-10-25 18:16:07,30.1571811,-97.7531604,2.404971723028804,2.1610352015010648
Chalmers Courts South,"1638 E 2nd St, Austin, TX 78702",0,1638 E 2nd St, Austin,TX,78702,1077,1221,1,2,APT,2023-10-25 18:16:07,30.2595257,-97.726267,2.2382050061772953,0.5304920070231163
Travis Flats,"5310 Helen St, Austin, TX 78751",0,5310 Helen St, Austin,TX,78751,1300,1450,1,2,APT,2023-10-25 18:16:07,30.3149112,-97.7130769,1.2390124277417254,1.1435564896150263
Tides at Mueller,"5700 Cameron Rd, Austin, TX 78723",0,5700 Cameron Rd, Austin,TX,78723,942,2238,1,2,APT,2023-10-25 18:16:07,30.31587979999999,-97.7026977,1.2026609629429288,1.0404223209185897
Trails at Vintage Creek,"7224 Northeast Dr, Austin, TX 78723",0,7224 Northeast Dr, Austin,TX,78723,954,0,1,3,APT,2023-10-25 18:16:07,30.321056,-97.68068,2.1094992223121247,1.137229836528705
The Patten,"2239 Cromwell Cir, Austin, TX 78741",0,2239 Cromwell Cir, Austin,TX,78741,953,2180,1,2,APT,2023-10-25 18:16:07,30.2286658,-97.7184609,3.296821252373655,0.5804714608469969
